region,channel,product_category,customer_segment,revenue_level,budget_level,reach_level,id,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,hour
north,email,General,Standard,high,medium,medium,3068,6.6000000000000005,0.55,0.0809,371.0,5306,0.0132,4.99,0.3660254037844389,90.0,266.93,232.08654025666027,2010,4,1,9
north,search,Storage,Premium,high,low,medium,3069,0.42,0.42,0.1491,348.0,7336,0.1818,7.45,-1.3660254037844388,7.0,1509.2900000000002,277.73514046814665,2010,8,9,12
north,social media,Stationery,Premium,high,medium,medium,3070,5.04,0.42,0.461,209.0,4764,0.0293,2.02,-0.3660254037844385,35.565597137138354,2100.84,225.92516283477232,2010,10,13,13
north,affiliate,Seasonal,Premium,medium,medium,medium,3071,7.5,1.25,0.3063,391.0,6010,0.0745,2.58,0.3660254037844389,21.0,2069.44,149.52592135988183,2011,4,12,14
south,influencer,Storage,Standard,medium,high,low,3072,25.5,4.25,0.1155,112.0,1115,0.0354,0.37,-0.3660254037844387,90.0,539.21,127.9282246433057,2011,5,9,13
north,search,Stationery,Premium,high,medium,low,3073,5.04,0.42,0.2558,58.0,2218,0.0654,2.23,1.3660254037844388,90.0,359.34000000000003,201.5537275180856,2010,2,1,14
north,social media,General,Premium,high,medium,medium,3074,17.700000000000003,2.95,0.0835,589.0,6289,0.1246,5.89,1.0,30.0,2325.44,191.87807515372043,2010,3,10,10
north,tv,Storage,Premium,high,medium,high,3075,13.2,0.55,0.2965,822.0,34262,0.0419,3.96,1.3660254037844386,30.0,36422.54,213.392269049053,2011,1,6,16
north,email,General,Premium,medium,medium,high,3076,5.85,1.95,0.2944,505.0,14423,0.0823,2.49,1.0,7.0,375.63000000000005,142.04318928325011,2010,3,7,14
north,affiliate,Seasonal,Premium,medium,low,medium,3077,1.7,0.85,0.0884,197.0,4208,0.0978,6.34,-1.3660254037844386,30.0,220.69,129.80405583984975,2011,7,26,17
north,email,General,Premium,low,medium,low,3078,4.95,4.95,0.3536,144.0,2055,0.0014,8.35,-0.3660254037844387,21.0,1781.44,52.77081473310034,2010,5,20,11
north,email,General,Premium,high,low,medium,3079,0.42,0.42,0.1207,369.0,8980,0.0539,1.92,-1.0000000000000002,90.0,6723.3,259.50096410397725,2011,9,9,10
north,influencer,General,Premium,low,low,medium,3080,2.95,2.95,0.2289,314.0,5653,0.0213,4.22,0.3660254037844389,7.0,10920.570000000002,97.63034597261176,2010,4,26,15
north,social media,Storage,Premium,medium,medium,high,3081,5.9,2.95,0.3392,744.0,14827,0.1191,6.51,-1.0000000000000002,35.565597137138354,2349.13,118.55245042571548,2011,9,26,13
north,influencer,Storage,Premium,high,medium,high,3082,11.9,0.85,0.3058,524.0,18109,0.0353,5.09,-0.3660254037844385,21.0,968.23,181.77466052997505,2010,10,4,10
north,affiliate,General,Premium,low,medium,high,3083,4.95,4.95,0.0487,385.0,9875,0.0435,5.64,1.3660254037844386,21.0,1791.53,88.1952431906996,2011,1,9,11
north,social media,General,Premium,high,high,medium,3084,20.28,1.69,0.066,269.0,4896,0.0444,2.19,1.0,28.0,3860.02,203.35262442924207,2010,3,18,11
north,social media,General,Premium,medium,high,medium,3085,51.0,12.75,0.1214,377.0,8409,0.0042,5.48,1.0,35.565597137138354,15902.83,107.62650230492363,2011,3,30,12
north,search,General,Premium,high,medium,medium,3086,7.800000000000001,0.65,0.0431,141.0,4790,0.0225,8.24,0.9999999999999998,21.0,179.05,175.68710009338855,2009,12,9,10
north,social media,General,Premium,low,high,high,3087,354.0,2.95,0.0591,269.0,11356,0.0527,7.72,-1.0,30.0,2389.2,96.11530351283524,2010,6,9,12
north,email,Storage,Premium,high,high,high,3088,25.5,0.85,0.23004464482458684,524.0,10192,0.0498,4.004003932226912,0.9999999999999998,90.0,541.44,207.4346325472339,2009,12,13,13
north,social media,General,Budget,medium,medium,medium,3089,5.1,2.55,0.1203,162.0,4001,0.0581,3.63,1.0,28.0,88.85,127.90851601782832,2011,3,7,13
north,search,Storage,Premium,medium,high,medium,3090,20.8,2.08,0.1259,377.0,7279,0.0214,2.18,-0.3660254037844387,21.0,476.32,145.60646766611572,2011,5,24,8
north,search,General,Premium,medium,high,low,3091,40.32,0.42,0.2355,17.0,157,0.0451,2.42,1.3660254037844386,28.0,10472.78,159.1434309177775,2011,1,25,11
north,email,Storage,Standard,medium,low,medium,3092,3.75,1.25,0.1151,689.0,5912,0.0054,4.004003932226912,-1.3660254037844388,30.0,292.65,123.9135539573412,2010,8,5,18
north,affiliate,General,Premium,medium,medium,medium,3093,17.85,117.856002243328,0.1194,347.0,5099,0.1027,5.11,0.9999999999999998,14.0,23717.99,102.6531311561972,2011,12,5,14
north,email,General,Premium,high,medium,low,3094,9.12,0.38,0.4623,108.0,1438,0.078,6.86,0.9999999999999998,28.0,4446.04,193.05485174513237,2011,12,9,11
north,search,General,Premium,medium,medium,high,3095,7.49,7.49,0.2216,678.0,21152,0.1852,4.03,0.3660254037844389,21.0,1552.86,144.0358217981708,2010,4,30,12
north,email,Seasonal,Premium,low,medium,medium,3096,12.5,161.2582710849676,0.1876,303.0,5227,0.022,5.28,-0.3660254037844385,21.0,8327.37,45.45724617994279,2010,10,6,10
north,influencer,General,Premium,medium,low,low,3097,1.65,1.65,0.0288,87.0,2005,0.0662,4.65,0.9999999999999998,21.0,289.48,148.2666890939719,2009,12,4,12
north,social media,General,Premium,low,high,high,3098,39.6,1.65,0.3548,426.0,10271,0.0333,4.37,-1.3660254037844388,7.0,806.37,98.76800267958036,2010,8,1,0
north,email,General,Premium,medium,medium,high,3099,11.9,1.65,0.2429,541.0,19084,0.054,7.13,-1.3660254037844388,28.0,225872.48,101.27835136870362,2011,8,26,10
north,social media,Seasonal,Standard,medium,low,low,3100,2.55,0.85,0.3546,201.0,2497,0.0216,7.77,0.3660254037844379,7.0,495.97,131.49351728503723,2010,11,28,15
north,influencer,Storage,Premium,medium,high,low,3101,59.8,14.95,0.0728,150.0,2029,0.1828,6.29,-1.3660254037844386,60.0,3089.3500000000004,100.18232779361986,2010,7,8,12
north,social media,General,Standard,medium,low,medium,3102,2.95,2.95,0.3169,327.0,9405,0.17,8.32,1.0,14.0,278.35,120.68965416829462,2010,3,3,14
north,email,Seasonal,Standard,medium,medium,low,3103,15.6,0.65,0.2117,63.0,871,0.059,0.61,-1.0,14.0,305.13,134.15618809262054,2010,6,29,9
north,search,General,Premium,medium,medium,low,3104,15.3,0.85,0.2593,47.0,386,0.0656,4.06,0.3660254037844379,14.0,3140.34,138.57964939468772,2011,11,24,10
north,social media,General,Premium,high,medium,high,3105,17.4,1.45,0.2943,558.0,11216,0.0269,1.98,0.3660254037844379,7.0,23099.06,180.6457672148054,2011,11,30,14
north,affiliate,Storage,Premium,medium,medium,high,3106,16.5,1.65,0.1419,469.0,13989,0.073,2.21,-0.3660254037844387,35.565597137138354,1781.44,149.11901049690252,2011,5,20,16
north,search,General,Premium,medium,high,high,3107,23.25,4.65,0.5141,894.0,17673,0.074,8.75,0.9999999999999998,90.0,4182.02,114.20765914231784,2010,12,5,11
north,email,General,Premium,medium,medium,high,3108,16.5,1.65,0.0092,274.0,9896,0.0436,4.88,0.3660254037844379,28.0,1418.78,153.44461814163014,2010,11,7,11
north,tv,General,Premium,medium,low,high,3109,1.45,1.45,0.1688,304.0,14150,0.0711,2.3,0.3660254037844389,35.565597137138354,3187.2,143.98562457191207,2011,4,4,11
north,tv,General,Standard,medium,medium,high,3110,11.9,1.25,0.371,434.0,11049,0.0035,6.56,0.3660254037844379,21.0,1079.75,112.94495779956672,2010,11,22,14
east,influencer,General,Standard,medium,medium,low,3111,10.2,0.85,0.3628,82.0,2144,0.0912,8.54,-1.3660254037844386,14.0,1241.35,114.57868766299912,2011,7,11,14
north,tv,General,Premium,low,high,medium,3112,175.2,10.95,0.138,310.0,7367,0.008,4.65,-1.0,14.0,193678.14,35.288809188727896,2011,6,8,14
north,affiliate,General,Premium,medium,high,medium,3113,66.0,1.65,0.3468,505.0,5105,0.016,3.7,-1.0000000000000002,7.0,1543.96,101.07252511568656,2011,9,14,11
north,email,Storage,Premium,medium,medium,medium,3114,15.3,2.55,0.1697,364.0,7156,0.0854,3.48,-1.3660254037844388,90.0,1781.44,101.38233657493758,2011,8,23,16
north,tv,General,Premium,low,low,low,3115,4.2,2.1,0.2623,65.0,517,0.0299,3.3,-1.0000000000000002,35.565597137138354,1760.69,60.35320403234886,2010,9,7,13
north,social media,Seasonal,Premium,high,medium,high,3116,6.959999999999999,0.29,0.2325,517.0,22495,0.0384,2.92,-0.3660254037844385,60.0,8621.119999999999,361.8499116767462,2011,10,5,0
north,social media,General,Standard,medium,medium,high,3117,14.85,4.95,0.3169,1137.0,21473,0.0283,2.79,1.3660254037844388,90.0,232.64,140.15131430720083,2010,2,18,9
north,affiliate,Seasonal,Premium,high,high,high,3118,2080.8,2.55,0.1101,896.0,44853,0.1929,2.73,-0.3660254037844385,7.0,53007.61,210.91169668297508,2010,10,8,12
north,email,Storage,Premium,high,low,high,3119,0.85,0.85,0.1097,524.0,10636,0.0435,7.09,-1.0000000000000002,14.0,730.5500000000001,169.21291384142552,2010,9,20,14
north,social media,General,Premium,high,medium,medium,3120,13.2,0.55,0.3147,134.0,8105,0.0794,3.44,-0.3660254037844385,14.0,89069.11,202.2763907388081,2011,10,18,12
north,affiliate,General,Premium,low,low,medium,3121,1.25,1.25,0.394,180.0,3493,0.0182,4.98,1.0,7.0,537.26,99.16089385678642,2010,3,31,11
north,social media,General,Premium,medium,medium,medium,3122,15.0,1.25,0.2074,265.0,3547,0.0084,4.53,1.3660254037844388,35.565597137138354,1781.44,154.66990856911977,2010,2,21,12
north,email,General,Premium,low,medium,medium,3123,7.95,7.95,0.0474,626.0,5544,0.0239,4.48,-0.3660254037844385,35.565597137138354,1260.76,94.10784084405265,2010,10,25,14
north,social media,Storage,Premium,high,medium,high,3124,16.5,1.65,0.0276,664.0,29904,0.0368,6.31,0.3660254037844379,35.565597137138354,9329.63,177.38042218865138,2010,11,9,12
north,affiliate,General,Premium,medium,low,medium,3125,1.65,1.65,0.1744,253.0,5369,0.0975,1.58,0.9999999999999998,14.0,1587.96,140.8305858522159,2010,12,10,12
north,email,General,Premium,medium,low,medium,3126,3.75,3.75,0.1077,269.0,6270,0.0022,1.14,0.9999999999999998,60.0,269.41,117.94473868153275,2009,12,8,12
north,social media,Lighting,Budget,medium,medium,medium,3127,15.0,3.75,0.0774,293.0,5215,0.0315,1.99,0.3660254037844379,35.565597137138354,500.45,156.52036671893654,2010,11,12,14
north,social media,General,Standard,medium,low,low,3128,2.5,1.25,0.1925,177.0,2078,0.0015,3.23,-1.0,30.0,7.550000000000001,126.2366597672685,2010,6,28,14
north,influencer,General,Premium,high,high,high,3129,44.55,4.95,0.1921,717.0,9748,0.0562,3.36,0.9999999999999998,60.0,856.65,168.032822093268,2010,12,13,16
north,social media,General,Premium,medium,low,high,3130,4.2,2.1,0.2318,521.0,12609,0.0453,6.02,0.3660254037844379,35.565597137138354,1495.28,126.97233190993788,2011,11,6,16
north,search,Storage,Premium,medium,medium,high,3131,11.9,1.65,0.3464,845.0,13554,0.0093,3.04,-1.0000000000000002,28.0,11566.06,138.81417863299822,2011,9,6,14
east,email,General,Premium,medium,high,medium,3132,19.8,1.65,0.2152,521.0,9351,0.0435,3.02,1.3660254037844386,90.0,6451.5,159.34142592898365,2011,1,10,9
north,tv,General,Premium,low,medium,low,3133,7.5,1.25,0.5882,57.0,949,0.1123,6.37,-1.3660254037844386,7.0,7576.89,58.59246242388191,2011,7,25,13
north,search,General,Standard,medium,high,medium,3134,37.2,4.65,0.2846,221.0,9502,0.032,1.01,0.9999999999999998,7.0,977.1,135.20460939554144,2010,12,1,12
north,affiliate,Stationery,Premium,medium,medium,low,3135,10.2,0.85,0.581,144.0,1528,0.1098,2.92,-1.3660254037844386,21.0,629.2900000000001,107.61752978319218,2010,7,23,15
north,search,General,Premium,high,low,medium,3136,0.65,0.65,0.3761,135.0,2674,0.0168,0.75,0.3660254037844379,28.0,46169.89,179.7334538993946,2011,11,8,14
north,affiliate,Kitchen,Standard,medium,high,medium,3137,26.0,3.25,0.0721,318.0,5082,0.045,4.19,0.9999999999999998,28.0,1240.93,120.7679483231999,2010,12,2,11
north,social media,General,Premium,medium,medium,medium,3138,12.6,2.1,0.4034,258.0,3192,0.0174,1.09,-1.0000000000000002,60.0,10403.28,127.30428953607804,2010,9,2,12
north,email,Storage,Premium,medium,high,medium,3139,19.8,4.95,0.0232,164.0,3401,0.0396,6.91,0.3660254037844379,30.0,1519.78,103.54878880321192,2010,11,8,12
north,affiliate,General,Premium,medium,medium,low,3140,12.5,1.25,0.1241,79.0,525,0.062,6.39,0.3660254037844379,35.565597137138354,5294.28,128.37135039630147,2011,11,10,9
north,email,Stationery,Premium,high,low,low,3141,0.42,0.42,0.1905,125.0,2083,0.0404,4.54,-0.3660254037844387,14.0,41007.32,172.17941572808246,2011,5,24,17
north,search,Storage,Premium,medium,medium,medium,3142,4.95,4.95,0.2542,169.0,2728,0.121,2.85,-1.3660254037844386,30.0,47205.94,114.2750091444973,2011,7,20,12
north,social media,Storage,Premium,medium,medium,medium,3143,16.5,1.65,0.2716,585.0,7536,0.04,4.66,-1.0000000000000002,60.0,10880.05,135.08265714286753,2010,9,5,11
north,email,Kitchen,Premium,low,low,medium,3144,1.25,109.49274514347552,0.3184,207.0,5831,0.0112,1.67,0.9999999999999998,90.0,2934.97,72.62798116259025,2010,12,2,12
north,email,Storage,Premium,low,medium,medium,3145,5.1,2.55,0.0691,148.0,3699,0.0628,1.44,-1.3660254037844388,7.0,358.20000000000005,93.21956034413564,2010,8,16,14
north,search,Seasonal,Standard,medium,medium,low,3146,17.700000000000003,2.95,0.1052,52.0,396,0.1437,5.97,1.3660254037844388,30.0,1781.44,135.27369840874587,2011,2,24,11
north,email,General,Premium,low,medium,high,3147,17.85,5.95,0.2356,437.0,10734,0.0435,3.28,-1.3660254037844386,30.0,2906.54,63.95471375965715,2011,7,8,12
north,tv,Storage,Premium,low,medium,medium,3148,8.5,8.5,0.2711,323.0,7597,0.1651,5.65,-0.3660254037844387,14.0,2519.06,72.78853241937222,2011,5,11,11
north,email,Stationery,Premium,medium,high,medium,3149,34.65,4.95,0.4493,329.0,8521,0.0725,6.53,0.9999999999999998,90.0,1104.42,110.170368671593,2009,12,15,14
north,affiliate,General,Premium,medium,low,low,3150,4.65,4.65,0.1039,80.0,1135,0.0227,1.4,1.0,28.0,11957.87,109.08740814063636,2010,3,24,12
north,tv,General,Premium,high,high,medium,3151,20.4,0.85,0.2217,186.0,5270,0.1834,7.4,0.3660254037844379,90.0,13969.7,183.21570767955845,2010,11,22,11
north,social media,Storage,Premium,medium,medium,medium,3152,11.9,5.95,0.1119,334.0,8561,0.0297,2.75,0.9999999999999998,35.565597137138354,3785.95,122.48442506606207,2011,12,4,14
north,tv,Storage,Premium,low,medium,high,3153,19.5,1.95,0.1502,601.0,22132,0.0138,3.26,-1.0000000000000002,60.0,1130.39,92.334578990043,2010,9,21,14
north,search,Lighting,Premium,low,low,low,3154,3.75,3.75,0.0653,55.0,966,0.0139,4.31,1.3660254037844386,14.0,762.87,77.9648525922446,2010,1,31,11
north,search,Storage,Premium,medium,high,medium,3155,204.0,8.5,0.2277,346.0,3445,0.0062,0.88,1.0,14.0,3252.48,155.98379543061418,2011,3,27,10
north,search,Seasonal,Premium,medium,medium,medium,3156,7.5,3.75,0.1546,500.0,6184,0.0276,5.58,0.3660254037844379,35.565597137138354,1781.44,125.5517084441666,2010,11,11,13
north,search,Storage,Premium,medium,low,medium,3157,3.3,1.65,0.048,305.0,6824,0.131,1.72,-1.0,7.0,7126.04,164.3741378967528,2011,6,21,10
north,affiliate,General,Premium,medium,medium,medium,3158,15.6,1.95,0.1249,472.0,4846,0.1517,3.76,-0.3660254037844387,30.0,2015.02,154.11319982401926,2011,5,22,13
north,email,General,Premium,high,high,medium,3159,33.0,1.65,0.1297,253.0,5445,0.0435,2.94,1.3660254037844388,60.0,1919.97,168.7302725328813,2011,2,25,10
north,email,General,Premium,medium,high,medium,3160,23.4,1.95,0.1329,685.0,9050,0.0085,4.02,0.3660254037844379,28.0,3184.99,154.5353605721054,2011,11,16,13
north,social media,Storage,Premium,high,medium,high,3161,17.0,0.85,0.1008,365.0,10366,0.0864,5.08,0.9999999999999998,7.0,559.9,213.22856498889468,2009,12,11,0
north,tv,General,Premium,medium,medium,medium,3162,15.0,1.25,0.2558,490.0,6583,0.207,5.93,-1.3660254037844386,21.0,29116.41,156.45241510465473,2011,7,20,13
north,affiliate,General,Premium,high,low,low,3163,1.17,0.39,0.1349,269.0,1692,0.0435,3.91,-1.3660254037844386,7.0,3004.33,208.3430466463397,2011,7,17,12
north,influencer,General,Standard,low,high,high,3164,19.9,9.95,0.4058,611.0,32687,0.0878,1.97,-1.3660254037844386,14.0,657.14,77.0194158825211,2011,7,27,12
north,social media,General,Premium,medium,high,medium,3165,158.39999999999998,160.4697483363939,0.4002,169.0,2880,0.0355,4.05,0.3660254037844379,90.0,238992.43,108.54812793134916,2010,11,29,13
north,email,Lighting,Premium,medium,low,low,3166,1.25,1.25,0.1465,61.0,1529,0.0013,1.92,0.9999999999999998,30.0,4354.66,110.90571012498827,2010,12,2,11
north,email,General,Premium,low,low,medium,3167,3.75,3.75,0.23004464482458684,421.0,2685,0.0338,3.28,-1.0000000000000002,21.0,1419.33,82.46605541539682,2011,9,11,15
north,email,General,Premium,medium,low,low,3168,0.65,0.65,0.0021,61.0,1446,0.0102,1.68,0.9999999999999998,60.0,201.28,148.16679708173777,2009,12,2,0
north,search,Stationery,Budget,low,medium,medium,3169,9.9,4.95,0.1884,397.0,3692,0.0435,3.55,-0.3660254037844385,35.565597137138354,508.18,90.47162245897982,2010,10,7,19
north,affiliate,General,Premium,low,high,high,3170,142.8,5.95,0.3018,347.0,11054,0.0614,1.74,-1.0000000000000002,35.565597137138354,16024.65,84.93393807397793,2011,9,9,10
east,tv,General,Premium,low,high,low,3171,69.5,6.95,0.2103,20.0,378,0.0787,4.36,1.0,30.0,3070.96,96.71774455163364,2011,3,1,9
north,social media,Seasonal,Premium,medium,high,low,3172,23.4,1.95,0.4497,73.0,905,0.0891,1.96,0.9999999999999998,90.0,102.85,136.8056646293912,2009,12,2,11
north,social media,General,Standard,medium,medium,high,3173,15.8,3.95,0.1589,626.0,16320,0.0367,8.88,0.3660254037844379,14.0,363.85,123.81491332525142,2010,11,21,15
north,search,Storage,Premium,medium,medium,high,3174,16.5,1.65,0.1514,469.0,12287,0.1043,3.13,-1.0000000000000002,21.0,6195.400000000001,160.0584511065773,2011,9,15,14
north,affiliate,Storage,Premium,medium,high,medium,3175,62.400000000000006,2.08,0.2332,230.0,4093,0.0338,1.58,0.3660254037844379,28.0,2648.29,143.9665840615154,2011,11,29,12
north,influencer,Seasonal,Premium,medium,high,low,3176,29.880000000000003,2.49,0.5604,105.0,1740,0.1803,1.69,-1.3660254037844386,30.0,6509.900000000001,132.91415308087306,2011,7,20,13
north,influencer,General,Premium,medium,medium,low,3177,10.2,0.85,0.5202,12.0,185,0.1342,4.6,0.9999999999999998,30.0,111.0,114.71911297272196,2009,12,4,16
north,social media,Storage,Premium,high,medium,high,3178,11.9,1.95,0.1757,423.0,10474,0.1275,4.61,1.3660254037844388,21.0,13912.74,187.97836440935544,2011,2,1,14
north,email,General,Premium,low,medium,medium,3179,12.5,1.25,0.2538,70.0,4041,0.0499,4.21,-1.3660254037844386,14.0,1781.44,78.45475374422999,2011,7,14,20
north,tv,General,Premium,low,medium,high,3180,14.85,4.95,0.1323,1137.0,24342,0.0609,1.75,-1.3660254037844388,28.0,3189.78,86.00928727364382,2011,8,5,15
north,email,Storage,Premium,medium,high,low,3181,19.75,3.95,0.242,536.0,-8907,0.0191,2.81,1.3660254037844386,7.0,350.67,107.17441170490356,2010,1,12,11
north,social media,General,Premium,low,medium,medium,3182,16.95,16.95,0.1265,264.0,3053,0.0438,3.2,-0.3660254037844385,21.0,3645.07,98.28475683603874,2010,10,19,14
north,tv,Seasonal,Premium,low,medium,medium,3183,5.2,0.65,0.1792,63.0,4042,0.0155,7.32,-1.3660254037844388,14.0,623.48,75.8075814162677,2010,8,27,14
west,search,Storage,Standard,medium,medium,medium,3184,15.3,2.55,0.2166,200.0,5656,0.0054,4.26,-1.0,90.0,32.7,105.05397365927396,2010,6,9,15
north,email,General,Premium,low,medium,low,3185,15.3,192.525840081693,0.1717,52.0,492,0.0749,5.17,-0.3660254037844387,30.0,1783.69,70.47344782326604,2010,5,20,10
north,social media,General,Premium,low,medium,medium,3186,7.649999999999999,2.55,0.4553,207.0,3394,0.0494,5.45,-1.3660254037844388,21.0,1868.66,72.1782912166367,2010,8,12,17
north,tv,Storage,Premium,medium,low,high,3187,1.25,1.25,0.0869,689.0,10681,0.0409,3.22,-0.3660254037844387,21.0,76.89999999999999,124.65340422884567,2010,5,2,16
north,influencer,Storage,Premium,medium,medium,medium,3188,11.9,0.85,0.4537,201.0,3821,0.0615,8.7,-1.3660254037844386,90.0,11565.0,129.22955327239163,2011,7,22,11
north,email,Seasonal,Premium,medium,low,high,3189,4.25,4.25,0.2221,358.0,13829,0.0661,1.46,-0.3660254037844385,90.0,911.54,114.79796292564076,2010,10,17,12
north,social media,Stationery,Premium,high,medium,medium,3190,15.0,1.25,0.23004464482458684,641.0,5711,0.1212,5.46,-1.0000000000000002,7.0,3945.58,172.6497023959557,2011,9,13,12
north,influencer,General,Premium,low,medium,high,3191,9.95,9.95,0.2409,419.0,17591,0.0262,4.29,-1.0,60.0,2697.92,71.80281804615014,2011,6,26,13
north,search,Seasonal,Premium,medium,low,medium,3192,4.2,2.1,0.3416,363.0,8067,0.056,2.57,1.0,7.0,1490.64,125.09477347237096,2010,3,4,12
north,influencer,General,Premium,medium,medium,high,3193,4.95,4.95,0.2469,717.0,24561,0.0014,4.7,0.3660254037844379,21.0,838.0,103.99340567804802,2010,11,15,15
